geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
DOP 21-37-CSS-01 2021-04-08	38.327658	38.327658	-121.684912	-121.684912
DOP 21-37-CSS-02 2021-04-08	38.279608	38.279608	-121.711647	-121.711647
DOP 21-37-CSS-03 2021-04-08	38.26583	38.26583	-121.691698	-121.691698
DOP 21-38-LSC-01 2021-04-12	38.192048	38.192048	-121.657272	-121.657272
DOP 21-38-LSC-02 2021-04-12	38.448829	38.448829	-121.595087	-121.595087
DOP 21-38-LSC-03 2021-04-12	38.254173	38.254173	-121.667677	-121.667677
DOP 21-38-CFF-01 2021-04-14	38.056762	38.056762	-121.836856	-121.836856
DOP 21-38-RVV-01 2021-04-14	38.083588	38.083588	-121.735611	-121.735611
DOP 21-38-RVV-02 2021-04-14	38.085121	38.085121	-121.738802	-121.738802
DOP 21-38-RVV-03 2021-04-14	38.09272	38.09272	-121.733979	-121.733979
DOP 21-38-SBM-01 2021-04-14	38.096747	38.096747	-122.026626	-122.026626
DOP 21-38-SBM-02 2021-04-14	38.061624	38.061624	-122.006127	-122.006127
DOP 21-38-CSS-02 2021-04-15	38.233269	38.233269	-121.675756	-121.675756
DOP 21-38-CSS-03 2021-04-15	38.25943	38.25943	-121.756658	-121.756658
DOP 21-38-CSS-04 2021-04-15	38.269444	38.269444	-121.70273	-121.70273
DOP 21-38-SMM-01 2021-04-15	38.118677	38.118677	-121.888753	-121.888753
DOP 21-38-SMM-02 2021-04-15	38.180527	38.180527	-121.999221	-121.999221
DOP 21-38-SMM-03 2021-04-15	38.160903	38.160903	-122.04841	-122.04841
DOP 21-39-LSC-01 2021-04-19	38.232253	38.232253	-121.676021	-121.676021
DOP 21-39-LSC-02 2021-04-19	38.332874	38.332874	-121.647698	-121.647698
DOP 21-39-LSC-03 2021-04-19	38.396903	38.396903	-121.619303	-121.619303
DOP 21-39-CFF-01 2021-04-22	38.030815	38.030815	-121.830901	-121.830901
DOP 21-39-CSS-01 2021-04-22	38.356894	38.356894	-121.641603	-121.641603
DOP 21-39-CSS-03 2021-04-22	38.234912	38.234912	-121.67796	-121.67796
DOP 21-39-CSS-04 2021-04-22	38.234227	38.234227	-121.67991	-121.67991
DOP 21-39-CSS-05 2021-04-22	38.246996	38.246996	-121.699759	-121.699759
DOP 21-39-SBW-01 2021-04-22	38.043462	38.043462	-122.113952	-122.113952
DOP 21-39-SBW-02 2021-04-22	38.060355	38.060355	-122.066906	-122.066906
DOP 21-39-LSR-01 2021-04-23	38.071204	38.071204	-121.770778	-121.770778
DOP 21-39-RVV-01 2021-04-23	38.145951	38.145951	-121.690928	-121.690928
DOP 21-39-RVV-02 2021-04-23	38.133902	38.133902	-121.695545	-121.695545
DOP 21-39-SMM-01 2021-04-23	38.106283	38.106283	-121.889281	-121.889281
DOP 21-39-SMM-02 2021-04-23	38.13185	38.13185	-122.059924	-122.059924
DOP 21-39-SMM-03 2021-04-23	38.181241	38.181241	-121.993473	-121.993473
DOP 21-40-GBB-01 2021-04-26	38.110077	38.110077	-122.057491	-122.057491
DOP 21-40-LSC-01 2021-04-26	38.237604	38.237604	-121.673022	-121.673022
DOP 21-40-SMM-01 2021-04-26	38.123563	38.123563	-121.914862	-121.914862
DOP 21-40-SMM-02 2021-04-26	38.185077	38.185077	-121.984454	-121.984454
DOP 21-40-USC-01 2021-04-26	38.485224	38.485224	-121.584419	-121.584419
DOP 21-40-USC-02 2021-04-26	38.56486	38.56486	-121.552452	-121.552452
DOP 21-40-CFF-01 2021-04-27	38.058487	38.058487	-121.869263	-121.869263
DOP 21-40-SBM-01 2021-04-27	38.060534	38.060534	-121.997655	-121.997655
DOP 21-40-SBM-02 2021-04-27	38.099208	38.099208	-122.038053	-122.038053
DOP 21-40-CSS-01 2021-04-28	38.254961	38.254961	-121.724833	-121.724833
DOP 21-40-CSS-02 2021-04-28	38.251955	38.251955	-121.688499	-121.688499
DOP 21-40-CSS-03 2021-04-28	38.244034	38.244034	-121.695595	-121.695595
DOP 21-40-LSR-01 2021-04-29	38.061082	38.061082	-121.824049	-121.824049
DOP 21-40-LSR-02 2021-04-29	38.067634	38.067634	-121.784648	-121.784648
DOP 21-40-RVV-01 2021-04-29	38.082607	38.082607	-121.747033	-121.747033
DOP 21-41-LSC-01 2021-05-03	38.193029	38.193029	-121.657914	-121.657914
DOP 21-41-SMM-01 2021-05-03	38.150925	38.150925	-121.918078	-121.918078
DOP 21-41-SMM-02 2021-05-03	38.177239	38.177239	-122.011097	-122.011097
DOP 21-41-SMM-03 2021-05-03	38.153745	38.153745	-122.053851	-122.053851
DOP 21-41-USC-01 2021-05-03	38.477792	38.477792	-121.584392	-121.584392
DOP 21-41-USC-02 2021-05-03	38.564417	38.564417	-121.551935	-121.551935
DOP 21-41-CSS-01 2021-05-05	38.319203	38.319203	-121.667067	-121.667067
DOP 21-41-CSS-02 2021-05-05	38.297351	38.297351	-121.659446	-121.659446
DOP 21-41-CSS-03 2021-05-05	38.259518	38.259518	-121.67082	-121.67082
DOP 21-41-CFF-01 2021-05-06	38.034213	38.034213	-121.838296	-121.838296
DOP 21-41-CFF-02 2021-05-06	38.049512	38.049512	-121.843798	-121.843798
DOP 21-41-LSR-01 2021-05-06	38.057544	38.057544	-121.80297	-121.80297
DOP 21-41-LSR-02 2021-05-06	38.068679	38.068679	-121.774202	-121.774202
DOP 21-41-RVV-01 2021-05-06	38.137506	38.137506	-121.694018	-121.694018
DOP 21-41-SBM-01 2021-05-06	38.100757	38.100757	-122.030523	-122.030523
DOP 21-42-LSC-01 2021-05-10	38.208125	38.208125	-121.659823	-121.659823
DOP 21-42-LSC-02 2021-05-10	38.182847	38.182847	-121.664369	-121.664369
DOP 21-42-LSR-01 2021-05-10	38.071313	38.071313	-121.771689	-121.771689
DOP 21-42-RVV-01 2021-05-10	38.102583	38.102583	-121.715008	-121.715008
DOP 21-42-RVV-02 2021-05-10	38.08903	38.08903	-121.738519	-121.738519
DOP 21-42-USC-01 2021-05-10	38.561257	38.561257	-121.560687	-121.560687
DOP 21-42-SBM-01 2021-05-11	38.086432	38.086432	-122.002486	-122.002486
DOP 21-42-SBM-02 2021-05-11	38.060212	38.060212	-122.009708	-122.009708
DOP 21-42-SBW-01 2021-05-11	38.083215	38.083215	-122.081995	-122.081995
DOP 21-42-SMM-01 2021-05-12	38.171364	38.171364	-122.030771	-122.030771
DOP 21-42-SMM-02 2021-05-12	38.158217	38.158217	-122.050712	-122.050712
DOP 21-42-SMM-03 2021-05-12	38.137307	38.137307	-121.91172	-121.91172
DOP 21-42-CSS-01 2021-05-13	38.316081	38.316081	-121.692559	-121.692559
DOP 21-42-CSS-02 2021-05-13	38.268843	38.268843	-121.693781	-121.693781
DOP 21-42-CSS-03 2021-05-13	38.255613	38.255613	-121.725258	-121.725258
DOP 21-43-LSC-01 2021-05-18	38.181229	38.181229	-121.666161	-121.666161
DOP 21-43-LSC-02 2021-05-18	38.203774	38.203774	-121.658472	-121.658472
DOP 21-43-USC-01 2021-05-18	38.540159	38.540159	-121.585292	-121.585292
DOP 21-43-CSS-01 2021-05-20	38.23404	38.23404	-121.679744	-121.679744
DOP 21-43-CSS-02 2021-05-20	38.254454	38.254454	-121.671363	-121.671363
DOP 21-43-CSS-03 2021-05-20	38.242508	38.242508	-121.687636	-121.687636
DOP 21-43-GBB-01 2021-05-20	38.106087	38.106087	-122.059138	-122.059138
DOP 21-43-SMM-01 2021-05-20	38.122691	38.122691	-121.900645	-121.900645
DOP 21-43-SMM-02 2021-05-20	38.180763	38.180763	-121.998344	-121.998344
DOP 21-43-CFF-01 2021-05-21	38.048711	38.048711	-121.916654	-121.916654
DOP 21-43-CFF-02 2021-05-21	38.027902	38.027902	-121.826698	-121.826698
DOP 21-43-LSR-01 2021-05-21	38.066172	38.066172	-121.835868	-121.835868
DOP 21-43-LSR-02 2021-05-21	38.071979	38.071979	-121.774066	-121.774066
DOP 21-43-RVV-01 2021-05-21	38.127788	38.127788	-121.698744	-121.698744
DOP 21-43-SBW-01 2021-05-21	38.063157	38.063157	-122.111386	-122.111386
DOP 21-44-CSS-01 2021-05-24	38.372164	38.372164	-121.634537	-121.634537
DOP 21-44-CSS-02 2021-05-24	38.254695	38.254695	-121.725224	-121.725224
DOP 21-44-CSS-03 2021-05-24	38.249468	38.249468	-121.687705	-121.687705
DOP 21-44-LSR-01 2021-05-25	38.086936	38.086936	-121.744012	-121.744012
DOP 21-44-RVV-01 2021-05-25	38.170397	38.170397	-121.672496	-121.672496
DOP 21-44-RVV-02 2021-05-25	38.102584	38.102584	-121.709417	-121.709417
DOP 21-44-CFF-01 2021-05-26	38.047109	38.047109	-121.908775	-121.908775
DOP 21-44-CFF-02 2021-05-26	38.036277	38.036277	-121.838729	-121.838729
DOP 21-44-LSC-01 2021-05-26	38.292589	38.292589	-121.657228	-121.657228
DOP 21-44-SBW-01 2021-05-26	38.051938	38.051938	-122.119622	-122.119622
DOP 21-44-USC-01 2021-05-26	38.537584	38.537584	-121.584683	-121.584683
DOP 21-44-USC-02 2021-05-26	38.561271	38.561271	-121.547339	-121.547339
DOP 21-44-GBB-01 2021-05-27	38.118114	38.118114	-122.054601	-122.054601
DOP 21-44-GBB-02 2021-05-27	38.098798	38.098798	-122.057805	-122.057805
DOP 21-44-SMM-01 2021-05-27	38.152504	38.152504	-122.053273	-122.053273
DOP 21-45-CFF-01 2021-06-01	38.059169	38.059169	-121.869999	-121.869999
DOP 21-45-CFF-02 2021-06-01	38.042743	38.042743	-121.895679	-121.895679
DOP 21-45-SBW-01 2021-06-01	38.075176	38.075176	-122.08697	-122.08697
DOP 21-45-CSS-01 2021-06-02	38.305734	38.305734	-121.692983	-121.692983
DOP 21-45-CSS-02 2021-06-02	38.276401	38.276401	-121.70698	-121.70698
DOP 21-45-CSS-03 2021-06-02	38.245216	38.245216	-121.696534	-121.696534
DOP 21-45-GBB-01 2021-06-03	38.107965	38.107965	-122.050683	-122.050683
DOP 21-45-LSC-01 2021-06-03	38.289288	38.289288	-121.658106	-121.658106
DOP 21-45-SMM-01 2021-06-03	38.118406	38.118406	-121.888934	-121.888934
DOP 21-45-SMM-02 2021-06-03	38.139897	38.139897	-122.072392	-122.072392
DOP 21-45-USC-01 2021-06-03	38.56124	38.56124	-121.550192	-121.550192
DOP 21-45-USC-02 2021-06-03	38.479885	38.479885	-121.584625	-121.584625
DOP 21-45-LSR-01 2021-06-04	38.086219	38.086219	-121.749186	-121.749186
DOP 21-45-RVV-01 2021-06-04	38.16154	38.16154	-121.682948	-121.682948
DOP 21-45-RVV-02 2021-06-04	38.105432	38.105432	-121.685045	-121.685045
DOP 21-46-CSS-01 2021-06-07	38.285046	38.285046	-121.665161	-121.665161
DOP 21-46-CSS-02 2021-06-07	38.235006	38.235006	-121.679695	-121.679695
DOP 21-46-CSS-03 2021-06-07	38.249285	38.249285	-121.686999	-121.686999
DOP 21-46-SBW-02 2021-06-07	38.06973	38.06973	-122.093304	-122.093304
DOP 21-46-SBW-03 2021-06-07	38.074544	38.074544	-122.087451	-122.087451
DOP 21-46-SBW-04 2021-06-07	38.044819	38.044819	-122.104533	-122.104533
DOP 21-46-GBB-01 2021-06-08	38.100964	38.100964	-122.039023	-122.039023
DOP 21-46-SMM-01 2021-06-08	38.12443	38.12443	-122.081618	-122.081618
DOP 21-46-SMM-02 2021-06-08	38.151879	38.151879	-122.053555	-122.053555
DOP 21-46-LSR-01 2021-06-09	38.059973	38.059973	-121.803392	-121.803392
DOP 21-46-RVV-01 2021-06-09	38.152412	38.152412	-121.689923	-121.689923
DOP 21-46-RVV-02 2021-06-09	38.08234	38.08234	-121.717705	-121.717705
DOP 21-46-LSC-01 2021-06-10	38.441233	38.441233	-121.598684	-121.598684
DOP 21-46-USC-01 2021-06-10	38.562381	38.562381	-121.548817	-121.548817
DOP 21-46-USC-02 2021-06-10	38.535693	38.535693	-121.584732	-121.584732
DOP 21-47-CSS-01 2021-06-14	38.253408	38.253408	-121.725744	-121.725744
DOP 21-47-CSS-02 2021-06-14	38.284067	38.284067	-121.716968	-121.716968
DOP 21-47-CSS-03 2021-06-14	38.300648	38.300648	-121.692846	-121.692846
DOP 21-47-RVV-01 2021-06-15	38.085477	38.085477	-121.742541	-121.742541
DOP 21-47-RVV-02 2021-06-15	38.132609	38.132609	-121.693295	-121.693295
DOP 21-47-RVV-03 2021-06-15	38.110091	38.110091	-121.711672	-121.711672
DOP 21-47-SMM-01 2021-06-15	38.186946	38.186946	-121.97986	-121.97986
DOP 21-47-SMM-02 2021-06-15	38.171016	38.171016	-122.030394	-122.030394
DOP 21-47-SMM-03 2021-06-15	38.17239	38.17239	-122.060937	-122.060937
DOP 21-47-CFF-01 2021-06-16	38.046471	38.046471	-121.925565	-121.925565
DOP 21-47-CFF-02 2021-06-16	38.066994	38.066994	-121.838383	-121.838383
DOP 21-47-LSC-01 2021-06-16	38.285712	38.285712	-121.658412	-121.658412
DOP 21-47-SBW-01 2021-06-16	38.057758	38.057758	-122.108987	-122.108987
DOP 21-47-USC-01 2021-06-16	38.561084	38.561084	-121.557801	-121.557801
DOP 21-47-USC-02 2021-06-16	38.505867	38.505867	-121.584467	-121.584467
DOP 21-48-CSS-01 2021-06-21	38.256154	38.256154	-121.689194	-121.689194
DOP 21-48-CSS-03 2021-06-21	38.284493	38.284493	-121.71761	-121.71761
DOP 21-48-CSS-05 2021-06-21	38.268056	38.268056	-121.692749	-121.692749
DOP 21-48-SMM-01 2021-06-21	38.572188	38.572188	-121.552798	-121.552798
DOP 21-48-SMM-02 2021-06-21	38.572174	38.572174	-121.552787	-121.552787
DOP 21-48-SMM-03 2021-06-21	38.572203	38.572203	-121.552787	-121.552787
DOP 21-48-CFF-01 2021-06-22	38.043859	38.043859	-121.842671	-121.842671
DOP 21-48-LSR-01 2021-06-22	38.063807	38.063807	-121.793538	-121.793538
DOP 21-48-RVV-01 2021-06-22	38.085787	38.085787	-121.737602	-121.737602
DOP 21-48-RVV-02 2021-06-22	38.097359	38.097359	-121.686301	-121.686301
DOP 21-48-SBW-01 2021-06-22	38.06018	38.06018	-122.057123	-122.057123
DOP 21-48-SBW-02 2021-06-22	38.057312	38.057312	-122.074731	-122.074731
DOP 21-48-LSC-01 2021-06-23	38.240083	38.240083	-121.67263	-121.67263
DOP 21-48-LSC-02 2021-06-23	38.465007	38.465007	-121.587424	-121.587424
DOP 21-48-USC-01 2021-06-23	38.564158	38.564158	-121.552379	-121.552379
DOP 21-49-CSS-01 2021-06-28	38.237732	38.237732	-121.684797	-121.684797
DOP 21-49-CSS-02 2021-06-28	38.278215	38.278215	-121.66528	-121.66528
DOP 21-49-CSS-03 2021-06-28	38.273438	38.273438	-121.69421	-121.69421
DOP 21-49-GBB-02 2021-06-28	38.11727	38.11727	-122.052685	-122.052685
DOP 21-49-SMM-01 2021-06-28	38.167363	38.167363	-121.936836	-121.936836
DOP 21-49-SMM-03 2021-06-28	38.18554	38.18554	-121.983612	-121.983612
DOP 21-49-CFF-01 2021-06-30	38.050758	38.050758	-121.927786	-121.927786
DOP 21-49-CFF-02 2021-06-30	38.041374	38.041374	-121.83359	-121.83359
DOP 21-49-LSC-01 2021-06-30	38.204965	38.204965	-121.65697	-121.65697
DOP 21-49-LSC-02 2021-06-30	38.37582	38.37582	-121.628914	-121.628914
DOP 21-49-LSC-03 2021-06-30	38.2771	38.2771	-121.661201	-121.661201
DOP 21-49-SBM-01 2021-06-30	38.099214	38.099214	-122.050728	-122.050728
DOP 21-49-LSR-01 2021-07-01	38.064042	38.064042	-121.791681	-121.791681
DOP 21-49-RVV-01 2021-07-01	38.113403	38.113403	-121.705802	-121.705802
DOP 21-49-RVV-02 2021-07-01	38.081231	38.081231	-121.725849	-121.725849
DOP 21-50-CSS-01 2021-07-06	38.333604	38.333604	-121.650809	-121.650809
DOP 21-50-CSS-02 2021-07-06	38.250165	38.250165	-121.687692	-121.687692
DOP 21-50-CSS-03 2021-07-06	38.302075	38.302075	-121.729608	-121.729608
DOP 21-50-SMM-01 2021-07-06	38.181384	38.181384	-121.996444	-121.996444
DOP 21-50-SMM-03 2021-07-06	38.13888	38.13888	-121.910133	-121.910133
DOP 21-50-SMM-04 2021-07-06	38.112797	38.112797	-122.053114	-122.053114
DOP 21-50-LSR-01 2021-07-08	38.066492	38.066492	-121.775149	-121.775149
DOP 21-50-RVV-01 2021-07-08	38.137952	38.137952	-121.692051	-121.692051
DOP 21-50-RVV-02 2021-07-08	38.106805	38.106805	-121.715225	-121.715225
DOP 21-50-CFF-01 2021-07-09	38.061024	38.061024	-121.860056	-121.860056
DOP 21-50-LSC-01 2021-07-09	38.459912	38.459912	-121.589843	-121.589843
DOP 21-50-LSC-02 2021-07-09	38.280635	38.280635	-121.660339	-121.660339
DOP 21-50-SBM-01 2021-07-09	38.074856	38.074856	-121.99687	-121.99687
DOP 21-50-SBW-01 2021-07-09	38.056337	38.056337	-122.115895	-122.115895
DOP 21-50-USC-01 2021-07-09	38.561051	38.561051	-121.560785	-121.560785
DOP 21-51-LSC-01 2021-07-12	38.180975	38.180975	-121.665314	-121.665314
DOP 21-51-LSC-02 2021-07-12	38.303659	38.303659	-121.654903	-121.654903
DOP 21-51-SMM-01 2021-07-12	38.153146	38.153146	-121.920226	-121.920226
DOP 21-51-SMM-02 2021-07-12	38.152678	38.152678	-122.053933	-122.053933
DOP 21-51-SMM-03 2021-07-12	38.173521	38.173521	-122.01623	-122.01623
DOP 21-51-USC-01 2021-07-12	38.499023	38.499023	-121.584113	-121.584113
DOP 21-51-LSR-01 2021-07-13	38.068685	38.068685	-121.838435	-121.838435
DOP 21-51-LSR-02 2021-07-13	38.067006	38.067006	-121.778522	-121.778522
DOP 21-51-RVV-01 2021-07-13	38.122409	38.122409	-121.696156	-121.696156
DOP 21-51-CSS-01 2021-07-14	38.258009	38.258009	-121.727705	-121.727705
DOP 21-51-CSS-02 2021-07-14	38.254458	38.254458	-121.725128	-121.725128
DOP 21-51-CSS-03 2021-07-14	38.233924	38.233924	-121.676102	-121.676102
DOP 21-51-SBM-02 2021-07-14	38.097282	38.097282	-122.033257	-122.033257
DOP 21-51-SBM-03 2021-07-14	38.08223	38.08223	-121.997103	-121.997103
DOP 21-52-CSS-01 2021-07-19	38.29545	38.29545	-121.692802	-121.692802
DOP 21-52-CSS-02 2021-07-19	38.265602	38.265602	-121.698904	-121.698904
DOP 21-52-CSS-03 2021-07-19	38.424887	38.424887	-121.612718	-121.612718
DOP 21-52-HBB-01 2021-07-19	38.058625	38.058625	-121.954158	-121.954158
DOP 21-52-SBM-01 2021-07-19	38.071829	38.071829	-122.018727	-122.018727
DOP 21-52-SBW-01 2021-07-19	38.054212	38.054212	-122.106514	-122.106514
DOP 21-52-LSR-01 2021-07-20	38.063363	38.063363	-121.816307	-121.816307
DOP 21-52-RVV-01 2021-07-20	38.156942	38.156942	-121.685808	-121.685808
DOP 21-52-RVV-02 2021-07-20	38.127911	38.127911	-121.696815	-121.696815
DOP 21-52-GBB-01 2021-07-21	38.110099	38.110099	-122.049169	-122.049169
DOP 21-52-LSC-01 2021-07-21	38.312989	38.312989	-121.652279	-121.652279
DOP 21-52-LSC-02 2021-07-21	38.360906	38.360906	-121.636097	-121.636097
DOP 21-52-SMM-01 2021-07-21	38.121334	38.121334	-121.913766	-121.913766
DOP 21-52-SMM-02 2021-07-21	38.174569	38.174569	-121.954613	-121.954613
DOP 21-52-USC-01 2021-07-21	38.477367	38.477367	-121.584361	-121.584361
DOP 21-53-LSC-01 2021-07-26	38.191943	38.191943	-121.657899	-121.657899
DOP 21-53-LSC-02 2021-07-26	38.240938	38.240938	-121.671445	-121.671445
DOP 21-53-LSC-03 2021-07-26	38.387566	38.387566	-121.623624	-121.623624
DOP 21-53-CFF-01 2021-07-27	38.029556	38.029556	-121.849459	-121.849459
DOP 21-53-SBM-01 2021-07-27	38.061533	38.061533	-121.982805	-121.982805
DOP 21-53-SBW-01 2021-07-27	38.076955	38.076955	-122.085554	-122.085554
DOP 21-53-CSS-01 2021-07-28	38.255458	38.255458	-121.724928	-121.724928
DOP 21-53-CSS-03 2021-07-28	38.235503	38.235503	-121.682677	-121.682677
DOP 21-53-CSS-05 2021-07-28	38.251806	38.251806	-121.688192	-121.688192
DOP 21-53-SMM-01 2021-07-28	38.184548	38.184548	-122.055896	-122.055896
DOP 21-53-SMM-03 2021-07-28	38.173172	38.173172	-121.947749	-121.947749
DOP 21-53-SMM-04 2021-07-28	38.153729	38.153729	-122.052426	-122.052426
DOP 21-53-RVV-01 2021-07-29	38.159735	38.159735	-121.681873	-121.681873
DOP 21-53-RVV-02 2021-07-29	38.100655	38.100655	-121.71616	-121.71616
DOP 21-53-RVV-03 2021-07-29	38.115359	38.115359	-121.696929	-121.696929
DOP 22-01-LSR-01 2021-08-02	38.064885	38.064885	-121.817817	-121.817817
DOP 22-01-LSR-02 2021-08-02	38.084357	38.084357	-121.744025	-121.744025
DOP 22-01-RVV-01 2021-08-02	38.157217	38.157217	-121.683494	-121.683494
DOP 22-01-CSS-01 2021-08-04	38.279073	38.279073	-121.694604	-121.694604
DOP 22-01-CSS-02 2021-08-04	38.242722	38.242722	-121.687954	-121.687954
DOP 22-01-CSS-03 2021-08-04	38.260363	38.260363	-121.756393	-121.756393
DOP 22-01-SMM-01 2021-08-04	38.148834	38.148834	-121.913921	-121.913921
DOP 22-01-LSC-01 2021-08-05	38.329275	38.329275	-121.648989	-121.648989
DOP 22-01-LSC-02 2021-08-05	38.361043	38.361043	-121.635892	-121.635892
DOP 22-01-LSC-03 2021-08-05	38.472385	38.472385	-121.584244	-121.584244
DOP 22-01-GBB-02 2021-08-06	38.112764	38.112764	-122.052428	-122.052428
DOP 22-01-SBM-01 2021-08-06	38.067557	38.067557	-122.048757	-122.048757
DOP 22-01-SBW-01 2021-08-06	38.047507	38.047507	-122.107766	-122.107766
DOP 22-01-SMM-02 2021-08-06	38.148144	38.148144	-122.057972	-122.057972
DOP 22-02-LSC-01 2021-08-09	38.182886	38.182886	-121.664154	-121.664154
DOP 22-02-SMM-01 2021-08-09	38.169853	38.169853	-121.946403	-121.946403
DOP 22-02-SMM-02 2021-08-09	38.157064	38.157064	-122.050801	-122.050801
DOP 22-02-SMM-04 2021-08-09	38.185111	38.185111	-121.967313	-121.967313
DOP 22-02-USC-01 2021-08-09	38.487276	38.487276	-121.584487	-121.584487
DOP 22-02-USC-02 2021-08-09	38.564699	38.564699	-121.551816	-121.551816
DOP 22-02-CSS-01 2021-08-11	38.259334	38.259334	-121.767165	-121.767165
DOP 22-02-CSS-02 2021-08-11	38.247709	38.247709	-121.710766	-121.710766
DOP 22-02-CSS-03 2021-08-11	38.276121	38.276121	-121.665239	-121.665239
DOP 22-02-LSR-01 2021-08-12	38.079372	38.079372	-121.762369	-121.762369
DOP 22-02-RVV-01 2021-08-12	38.16789	38.16789	-121.676392	-121.676392
DOP 22-02-RVV-02 2021-08-12	38.103892	38.103892	-121.684905	-121.684905
DOP 22-03-CFF-01 2021-08-16	38.066311	38.066311	-121.833766	-121.833766
DOP 22-03-CSS-03 2021-08-16	38.257474	38.257474	-121.725969	-121.725969
DOP 22-03-CSS-04 2021-08-16	38.25492	38.25492	-121.671448	-121.671448
DOP 22-03-CSS-05 2021-08-16	38.240838	38.240838	-121.686015	-121.686015
DOP 22-03-HBB-01 2021-08-16	38.071333	38.071333	-121.952747	-121.952747
DOP 22-03-SBW-01 2021-08-16	38.080975	38.080975	-122.063361	-122.063361
DOP 22-03-RVV-01 2021-08-17	38.088121	38.088121	-121.743056	-121.743056
DOP 22-03-RVV-02 2021-08-17	38.082198	38.082198	-121.732148	-121.732148
DOP 22-03-RVV-03 2021-08-17	38.116601	38.116601	-121.704426	-121.704426
DOP 22-03-GBB-01 2021-08-18	38.107692	38.107692	-122.055983	-122.055983
DOP 22-03-GBB-02 2021-08-18	38.109434	38.109434	-122.040201	-122.040201
DOP 22-03-SMM-02 2021-08-18	38.151744	38.151744	-122.054816	-122.054816
DOP 22-03-LSC-01 2021-08-20	38.343743	38.343743	-121.643848	-121.643848
DOP 22-03-LSC-02 2021-08-20	38.29077	38.29077	-121.657812	-121.657812
DOP 22-03-USC-01 2021-08-20	38.342951	38.342951	-121.644188	-121.644188
DOP 22-04-CSS-01 2021-08-23	38.336079	38.336079	-121.670721	-121.670721
DOP 22-04-CSS-02 2021-08-23	38.241964	38.241964	-121.686687	-121.686687
DOP 22-04-CSS-03 2021-08-23	38.285568	38.285568	-121.692779	-121.692779
DOP 22-04-GBB-01 2021-08-23	38.103253	38.103253	-122.057195	-122.057195
DOP 22-04-SMM-02 2021-08-23	38.1898	38.1898	-122.047841	-122.047841
DOP 22-04-SMM-03 2021-08-23	38.121335	38.121335	-122.065674	-122.065674
DOP 22-04-CFF-01 2021-08-25	38.040308	38.040308	-121.841886	-121.841886
DOP 22-04-HBB-01 2021-08-25	38.06113	38.06113	-121.954831	-121.954831
DOP 22-04-LSR-01 2021-08-25	38.069299	38.069299	-121.828741	-121.828741
DOP 22-04-RVV-01 2021-08-25	38.141646	38.141646	-121.690235	-121.690235
DOP 22-04-RVV-02 2021-08-25	38.105592	38.105592	-121.718852	-121.718852
DOP 22-04-SBW-01 2021-08-25	38.063759	38.063759	-122.106985	-122.106985
DOP 22-04-LSC-01 2021-08-26	38.188325	38.188325	-121.659568	-121.659568
DOP 22-04-LSC-02 2021-08-26	38.414495	38.414495	-121.610935	-121.610935
DOP 22-04-LSC-03 2021-08-26	38.269955	38.269955	-121.663232	-121.663232
DOP 22-05-CFF-01 2021-08-30	38.039261	38.039261	-121.851206	-121.851206
DOP 22-05-CSS-02 2021-08-30	38.242611	38.242611	-121.687458	-121.687458
DOP 22-05-CSS-03 2021-08-30	38.277819	38.277819	-121.695349	-121.695349
DOP 22-05-CSS-04 2021-08-30	38.306174	38.306174	-121.692792	-121.692792
DOP 22-05-LSR-01 2021-08-31	38.085451	38.085451	-121.74995	-121.74995
DOP 22-05-RVV-01 2021-08-31	38.105431	38.105431	-121.719781	-121.719781
DOP 22-05-RVV-02 2021-08-31	38.097687	38.097687	-121.730299	-121.730299
DOP 22-05-SBW-01 2021-08-31	38.077404	38.077404	-122.085598	-122.085598
DOP 22-05-SBW-02 2021-08-31	38.053554	38.053554	-122.082766	-122.082766
DOP 22-05-GBB-01 2021-09-01	38.100345	38.100345	-122.052703	-122.052703
DOP 22-05-LSC-01 2021-09-01	38.21122	38.21122	-121.663723	-121.663723
DOP 22-05-LSC-02 2021-09-01	38.349237	38.349237	-121.641061	-121.641061
DOP 22-05-LSC-03 2021-09-01	38.267617	38.267617	-121.664102	-121.664102
DOP 22-05-SMM-02 2021-09-01	38.198272	38.198272	-122.042871	-122.042871
DOP 22-05-SMM-01 2021-09-02	38.12487	38.12487	-121.915053	-121.915053
DOP 22-06-CFF-01 2021-09-07	38.056068	38.056068	-121.845466	-121.845466
DOP 22-06-CSS-01 2021-09-07	38.29941	38.29941	-121.667129	-121.667129
DOP 22-06-CSS-02 2021-09-07	38.236488	38.236488	-121.682523	-121.682523
DOP 22-06-CSS-03 2021-09-07	38.277903	38.277903	-121.695214	-121.695214
DOP 22-06-SBW-01 2021-09-07	38.058806	38.058806	-122.105539	-122.105539
DOP 22-06-SBW-02 2021-09-07	38.055552	38.055552	-122.070834	-122.070834
DOP 22-06-GBB-01 2021-09-09	38.105216	38.105216	-122.053788	-122.053788
DOP 22-06-SMM-02 2021-09-09	38.148922	38.148922	-122.057073	-122.057073
DOP 22-06-SMM-03 2021-09-09	38.169551	38.169551	-122.069253	-122.069253
DOP 22-06-LSR-01 2021-09-10	38.073424	38.073424	-121.774039	-121.774039
